Gender,Age,family_history_with_overweight,FAVC,NCP,CAEC,CH2O,FAF,CALC,MTRANS,NObeyesdad
Female,21,no,yes,1,Frequently,1.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,21,no,yes,3,no,2.41,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,no,yes,1,no,3.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,1,Sometimes,1.53,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,3,Sometimes,1.64,1,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,2,Sometimes,1.81,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,2,Sometimes,1.64,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,3,Sometimes,1.33,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,3,Sometimes,1.16,1,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,3,no,2.2,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,no,yes,2,no,2.94,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,no,yes,1,no,3.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Female,21,yes,yes,2,Sometimes,1.65,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,3,Sometimes,1.08,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,21,yes,yes,3,Sometimes,1.83,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,20,yes,no,4,Frequently,2.0,3,no,Public_Transportation,Normal_Weight
Female,20,yes,no,3,Sometimes,2.0,1,Sometimes,Walking,Normal_Weight
Female,20,no,yes,3,Sometimes,1.0,0,Sometimes,Automobile,Normal_Weight
Male,20,yes,yes,4,Sometimes,3.0,2,no,Public_Transportation,Insufficient_Weight
Male,20,no,yes,3,Sometimes,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,20,yes,no,3,Always,2.0,0,Frequently,Public_Transportation,Normal_Weight
Female,20,no,no,3,Always,2.0,1,no,Walking,Normal_Weight
Male,20,yes,yes,3,Frequently,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,20,yes,yes,4,Frequently,2.0,1,no,Public_Transportation,Normal_Weight
Male,20,yes,no,3,Sometimes,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,20,yes,no,3,Sometimes,2.0,1,no,Walking,Overweight_Level_II
Male,20,no,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,20,yes,no,3,Sometimes,3.0,3,Sometimes,Automobile,Overweight_Level_I
Male,20,no,no,1,Frequently,3.0,2,no,Public_Transportation,Normal_Weight
Male,20,yes,yes,3,Frequently,2.0,0,no,Public_Transportation,Obesity_Type_II
Female,20,no,yes,3,Sometimes,1.0,0,no,Automobile,Normal_Weight
Male,20,yes,yes,4,Sometimes,3.0,2,Sometimes,Walking,Overweight_Level_I
Female,20,no,yes,1,Sometimes,3.0,1,no,Public_Transportation,Normal_Weight
Female,20,yes,yes,3,Always,2.0,0,no,Automobile,Normal_Weight
Female,20,no,no,3,Sometimes,2.0,2,Sometimes,Automobile,Insufficient_Weight
Female,20,no,yes,3,Sometimes,3.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,20,no,yes,3,Frequently,1.0,3,no,Automobile,Normal_Weight
Female,20,yes,yes,1,Sometimes,2.0,1,no,Public_Transportation,Overweight_Level_II
Male,20,yes,no,1,Sometimes,3.0,0,Frequently,Automobile,Overweight_Level_II
Male,20,yes,yes,1,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,20,yes,no,3,Sometimes,3.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Male,20,no,yes,4,Always,3.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,20,no,yes,3,Sometimes,2.0,0,no,Public_Transportation,Normal_Weight
Male,20,no,no,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,20,yes,yes,3,Always,3.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Male,20,no,yes,3,Frequently,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,20,no,no,3,Frequently,2.0,3,Sometimes,Public_Transportation,Overweight_Level_II
Female,20,yes,yes,3,Sometimes,2.0,3,Sometimes,Public_Transportation,Insufficient_Weight
Male,20,no,yes,4,Frequently,3.0,0,no,Public_Transportation,Normal_Weight
Male,20,yes,no,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,20,no,no,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Female,20,no,no,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,20,no,yes,3,no,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,20,no,yes,1,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Female,20,no,yes,3,Frequently,1.0,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,20,no,yes,3,Frequently,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,20,yes,yes,1,Frequently,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,20,yes,no,3,Sometimes,3.0,3,no,Motorbike,Obesity_Type_I
Male,20,no,yes,3,Frequently,1.0,2,Sometimes,Motorbike,Normal_Weight
Male,20,no,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,20,yes,yes,3,Sometimes,3.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Male,20,yes,yes,3,Sometimes,3.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Female,20,yes,no,1,Sometimes,2.4,2,Sometimes,Public_Transportation,Overweight_Level_II
Male,19,yes,yes,3,Sometimes,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Male,19,yes,no,3,Sometimes,3.0,2,Sometimes,Bike,Normal_Weight
Female,19,no,no,3,Sometimes,2.0,0,no,Public_Transportation,Normal_Weight
Female,19,no,no,3,no,3.0,2,no,Walking,Insufficient_Weight
Male,19,yes,yes,3,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Female,19,yes,yes,1,Frequently,2.0,1,Frequently,Public_Transportation,Normal_Weight
Female,19,yes,no,3,Frequently,3.0,2,Sometimes,Automobile,Overweight_Level_II
Male,19,no,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,19,no,yes,1,Sometimes,3.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,19,yes,yes,3,Frequently,3.0,1,Frequently,Public_Transportation,Normal_Weight
Male,19,yes,yes,3,Sometimes,2.0,1,Sometimes,Walking,Overweight_Level_I
Male,19,yes,yes,3,Frequently,2.0,2,no,Public_Transportation,Obesity_Type_I
Female,19,yes,yes,1,no,2.0,2,no,Public_Transportation,Normal_Weight
Female,19,yes,no,1,no,2.0,2,no,Public_Transportation,Normal_Weight
Female,19,yes,yes,3,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Female,19,yes,yes,3,no,3.0,3,no,Public_Transportation,Normal_Weight
Male,19,yes,no,3,Sometimes,2.0,3,no,Bike,Overweight_Level_I
Male,19,no,no,3,Sometimes,3.0,1,no,Public_Transportation,Obesity_Type_I
Female,19,no,yes,3,Frequently,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,19,no,no,3,Sometimes,3.0,3,Sometimes,Automobile,Normal_Weight
Male,19,yes,no,3,Frequently,2.0,1,no,Public_Transportation,Normal_Weight
Male,19,yes,no,1,Sometimes,3.0,3,Sometimes,Walking,Normal_Weight
Female,19,yes,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,19,no,yes,4,Frequently,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,no,no,3,Sometimes,1.0,2,Frequently,Public_Transportation,Insufficient_Weight
Male,19,no,yes,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,19,no,yes,3,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Female,19,yes,yes,3,Frequently,1.0,1,Sometimes,Walking,Overweight_Level_I
Male,19,no,yes,3,Sometimes,2.0,2,Sometimes,Bike,Normal_Weight
Female,19,yes,yes,3,Always,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,19,no,yes,3,Frequently,1.0,2,no,Public_Transportation,Normal_Weight
Male,19,no,yes,4,Frequently,2.0,3,Frequently,Automobile,Normal_Weight
Female,19,yes,yes,1,Sometimes,3.0,3,no,Public_Transportation,Overweight_Level_I
Female,19,no,yes,3,Sometimes,2.0,2,Sometimes,Automobile,Normal_Weight
Female,19,no,yes,3,Frequently,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,19,yes,yes,1,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,19,no,yes,4,Sometimes,1.0,3,Sometimes,Public_Transportation,Normal_Weight
Male,19,yes,yes,3,Frequently,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,19,yes,yes,4,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Male,19,no,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,19,yes,no,3,Frequently,2.0,1,no,Public_Transportation,Normal_Weight
Female,19,no,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,19,no,yes,3,Always,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,19,yes,yes,3,Frequently,3.0,1,Frequently,Public_Transportation,Overweight_Level_I
Female,19,no,yes,1,Sometimes,2.0,0,no,Public_Transportation,Insufficient_Weight
Male,19,no,yes,3,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Male,19,no,yes,3,Frequently,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,19,no,yes,1,Sometimes,1.0,0,no,Public_Transportation,Normal_Weight
Male,19,yes,yes,1,Always,1.0,0,no,Motorbike,Normal_Weight
Female,19,no,yes,2,Sometimes,2.14,0,no,Public_Transportation,Insufficient_Weight
Female,19,no,yes,1,Sometimes,2.46,1,no,Public_Transportation,Insufficient_Weight
Female,19,no,no,1,Frequently,1.7,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,no,yes,1,Frequently,1.16,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,no,no,2,Frequently,1.33,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,no,yes,1,Sometimes,2.24,0,no,Public_Transportation,Insufficient_Weight
Female,19,no,yes,1,Frequently,1.32,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,yes,yes,1,Sometimes,3.0,1,Frequently,Public_Transportation,Overweight_Level_I
Female,19,yes,yes,1,Sometimes,2.57,3,no,Public_Transportation,Overweight_Level_I
Female,19,yes,yes,1,Sometimes,3.0,1,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,4,Frequently,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,18,yes,yes,3,Always,2.0,0,Frequently,Public_Transportation,Overweight_Level_I
Male,18,yes,yes,3,Frequently,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,18,no,no,3,Sometimes,2.0,0,no,Public_Transportation,Normal_Weight
Female,18,yes,yes,1,Always,1.0,1,no,Public_Transportation,Normal_Weight
Female,18,no,yes,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Female,18,yes,yes,1,Frequently,1.0,0,no,Public_Transportation,Insufficient_Weight
Male,18,yes,no,3,Sometimes,3.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,18,no,no,1,Sometimes,1.0,1,no,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,3,Frequently,1.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,no,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,18,yes,yes,3,Frequently,3.0,1,Sometimes,Automobile,Normal_Weight
Male,18,no,yes,3,Frequently,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,no,yes,3,Sometimes,2.0,2,no,Public_Transportation,Normal_Weight
Female,18,yes,yes,3,Frequently,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,18,no,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Frequently,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,18,yes,yes,3,Frequently,1.0,1,no,Public_Transportation,Normal_Weight
Female,18,yes,yes,3,Sometimes,3.0,3,no,Public_Transportation,Normal_Weight
Male,18,yes,yes,1,Sometimes,2.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,3,Frequently,1.0,0,Frequently,Public_Transportation,Normal_Weight
Male,18,no,yes,4,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,18,no,yes,4,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Male,18,yes,yes,3,Sometimes,2.0,3,Sometimes,Automobile,Normal_Weight
Male,18,yes,yes,3,Sometimes,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Female,18,no,yes,3,Frequently,2.0,1,Frequently,Public_Transportation,Overweight_Level_I
Male,18,yes,yes,3,Frequently,2.0,3,no,Walking,Normal_Weight
Male,18,yes,yes,3,Frequently,2.0,2,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,3,Sometimes,2.0,3,no,Walking,Normal_Weight
Female,18,no,yes,3,Sometimes,1.0,0,no,Automobile,Normal_Weight
Male,18,yes,yes,4,Frequently,2.0,2,Sometimes,Automobile,Normal_Weight
Male,18,no,no,4,Frequently,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,18,no,yes,3,Frequently,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,18,yes,yes,1,Sometimes,1.0,0,no,Walking,Normal_Weight
Female,18,no,no,3,Sometimes,1.0,1,no,Public_Transportation,Normal_Weight
Male,18,yes,no,3,Sometimes,3.0,1,no,Public_Transportation,Obesity_Type_I
Female,18,no,no,3,Sometimes,2.0,0,Sometimes,Walking,Insufficient_Weight
Male,18,no,no,3,Frequently,3.0,2,no,Public_Transportation,Normal_Weight
Male,18,no,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,18,yes,no,3,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Male,18,no,no,3,Sometimes,2.0,3,no,Public_Transportation,Overweight_Level_II
Male,18,yes,yes,3,Sometimes,2.0,1,Frequently,Public_Transportation,Overweight_Level_II
Male,18,no,yes,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,4,Sometimes,2.0,2,Sometimes,Automobile,Insufficient_Weight
Male,18,yes,yes,4,Sometimes,2.0,2,Sometimes,Automobile,Insufficient_Weight
Male,18,no,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,no,yes,4,Frequently,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,18,yes,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,18,no,yes,3,Sometimes,1.0,0,Frequently,Automobile,Normal_Weight
Female,18,yes,yes,1,Always,2.0,1,Sometimes,Walking,Normal_Weight
Female,18,no,yes,3,Sometimes,1.0,0,no,Automobile,Normal_Weight
Female,18,yes,yes,3,Frequently,1.0,1,no,Public_Transportation,Normal_Weight
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,18,no,yes,3,Sometimes,1.0,0,Sometimes,Automobile,Normal_Weight
Male,18,no,yes,3,Frequently,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,18,no,no,4,Always,2.0,2,Sometimes,Walking,Normal_Weight
Female,18,yes,yes,3,Frequently,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,18,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Obesity_Type_I
Female,18,no,no,4,Frequently,2.0,1,no,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,3,Frequently,1.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,18,no,no,1,Sometimes,1.0,0,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Frequently,1.0,1,no,Public_Transportation,Normal_Weight
Female,18,no,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,18,yes,yes,4,Sometimes,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,18,no,yes,3,Sometimes,1.0,0,no,Public_Transportation,Overweight_Level_I
Female,18,no,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,18,no,yes,3,Sometimes,1.77,1,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,no,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,no,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,no,yes,3,Sometimes,1.96,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.27,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.33,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.15,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,no,yes,3,Sometimes,1.84,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,no,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.75,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,no,yes,3,Sometimes,1.78,1,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.87,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,no,yes,3,Sometimes,1.99,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.55,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.76,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.96,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.93,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,1.28,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,1,Sometimes,1.34,0,no,Public_Transportation,Overweight_Level_I
Female,18,no,yes,3,Sometimes,1.04,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18,no,yes,3,Sometimes,1.27,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,1,Sometimes,1.86,0,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,1,Sometimes,1.32,0,no,Public_Transportation,Overweight_Level_I
Male,18,yes,yes,3,Sometimes,2.88,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,18,yes,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,18,yes,yes,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_II
Male,18,yes,yes,3,Sometimes,2.45,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,18,yes,yes,3,Sometimes,2.74,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,3,Sometimes,1.85,1,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.28,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.5,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.09,1,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.94,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.96,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.05,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.44,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.19,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.66,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.97,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.04,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.9,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.78,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.42,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.12,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.36,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.43,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.62,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.3,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.71,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.53,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.99,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.18,1,no,Public_Transportation,Obesity_Type_I
Female,17,yes,yes,1,Sometimes,2.0,1,no,Walking,Normal_Weight
Female,17,yes,yes,3,Frequently,2.0,0,no,Public_Transportation,Normal_Weight
Female,17,yes,no,3,Frequently,2.0,1,no,Public_Transportation,Overweight_Level_II
Female,17,no,yes,1,Sometimes,3.0,1,no,Public_Transportation,Normal_Weight
Male,17,no,no,4,Always,2.0,0,no,Public_Transportation,Normal_Weight
Male,17,no,no,3,Sometimes,3.0,2,Sometimes,Walking,Normal_Weight
Female,17,no,yes,3,Sometimes,1.0,0,no,Public_Transportation,Normal_Weight
Male,17,no,yes,3,Frequently,2.0,2,no,Walking,Insufficient_Weight
Male,17,yes,yes,4,Frequently,2.0,2,no,Public_Transportation,Insufficient_Weight
Male,17,no,yes,3,Always,2.0,3,no,Public_Transportation,Normal_Weight
Male,17,yes,yes,3,Always,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,17,no,yes,4,Frequently,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Public_Transportation,Normal_Weight
Female,17,no,yes,1,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,17,no,yes,3,Always,2.0,3,Sometimes,Public_Transportation,Normal_Weight
Male,17,yes,yes,3,Sometimes,3.0,1,Sometimes,Walking,Overweight_Level_II
Male,17,yes,no,3,Sometimes,1.0,3,Sometimes,Walking,Normal_Weight
Female,17,no,yes,3,Sometimes,1.0,2,Sometimes,Walking,Normal_Weight
Female,17,no,yes,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Male,17,no,no,3,Sometimes,2.0,3,no,Walking,Insufficient_Weight
Female,17,yes,yes,3,Sometimes,1.0,1,no,Automobile,Normal_Weight
Male,17,yes,yes,1,Always,2.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,17,yes,yes,3,Sometimes,2.0,0,Sometimes,Walking,Normal_Weight
Male,17,yes,no,3,Sometimes,2.0,0,Sometimes,Automobile,Obesity_Type_I
Female,17,yes,yes,3,Sometimes,1.0,0,no,Public_Transportation,Normal_Weight
Male,17,yes,no,3,Sometimes,1.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,17,no,yes,4,Frequently,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,16,yes,yes,1,Frequently,3.0,1,no,Public_Transportation,Insufficient_Weight
Male,16,yes,yes,3,Frequently,2.0,2,Sometimes,Public_Transportation,Normal_Weight
Female,16,no,no,1,Sometimes,1.0,0,no,Walking,Normal_Weight
Male,16,yes,yes,3,Always,3.0,3,Sometimes,Walking,Insufficient_Weight
Female,16,no,yes,4,Always,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,16,no,yes,3,Sometimes,1.0,3,no,Public_Transportation,Normal_Weight
Female,16,no,yes,3,Frequently,2.0,1,no,Public_Transportation,Normal_Weight
Female,16,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Female,15,yes,yes,3,Sometimes,1.0,3,no,Walking,Obesity_Type_I
Male,14,yes,yes,3,Sometimes,3.0,2,no,Walking,Normal_Weight
